,JobpostID,Duration
13335,13335,"DURATION:  Long-term, with 3 months probation period."
13339,13339,DURATION:  Temporary (with prolongation possibility)
13340,13340,DURATION:  Permanent
13342,13342,DURATION:  Long term
13344,13344,DURATION:  Long term
13347,13347,DURATION:  Long term
13350,13350,DURATION:  Long term
13352,13352,DURATION:  About 2 months with possible 1 month extention
13353,13353,"DURATION:  Long-term, with 3 months probation period."
13359,13359,"DURATION:  Long term, with probation period"
13361,13361,"DURATION:  1 year, with possible extension"
13364,13364,DURATION:  1 month
13365,13365,DURATION:  Long-term
13366,13366,DURATION:  Long term
13368,13368,DURATION:  Long term
13370,13370,"DURATION:  Long-term, with 3 months probation period."
13371,13371,DURATION:  Permanent
13376,13376,DURATION:  9 months
13377,13377,"DURATION:  Permanent, after probation period"
13381,13381,DURATION:  Long term
13382,13382,DURATION:  Temporary for 4 months with possibility to extend
13384,13384,DURATION:  Long term
13385,13385,DURATION:  Long Term
13389,13389,DURATION:  Long term
13393,13393,DURATION:  Long term
13394,13394,DURATION:  2 year contract with possibility for extension
13396,13396,DURATION:  Long term
13399,13399,DURATION:  1 year fixed contract with possible extension
13400,13400,DURATION:  Long-term with 3 months probation period
13401,13401,DURATION:  2 months
13402,13402,DURATION:  Permanent
13408,13408,"DURATION:  Yearly, renewable"
13409,13409,DURATION:  Permanent
13412,13412,DURATION:  Indefinite
13413,13413,DURATION:  Long term
13418,13418,DURATION:  Permanent
13419,13419,DURATION:  Permanent
13420,13420,DURATION:  Permanent
13421,13421,DURATION:  Permanent
13423,13423,DURATION:  Long term
13430,13430,DURATION:  Permanent (with 2 months probation period).
13431,13431,DURATION:  Permanent (with 2 months probation period).
13433,13433,DURATION:  Permanent (with 2 months probation period).
13434,13434,"DURATION:  Long term contract, with 3 months probation."
13435,13435,DURATION:  Permanent
13436,13436,DURATION:  Permanent
13438,13438,"DURATION:  3 months probation, with a possible long term extension."
13439,13439,DURATION:  Permanent
13440,13440,DURATION:  Permanent
13444,13444,"DURATION:  3 months probation, with a possible long term extension"
13447,13447,"DURATION:  Long term, with a three-month probation period."
13451,13451,DURATION:  Long term with a three-month probation period.
13452,13452,DURATION:  Indefinite
13454,13454,DURATION:  Indefinite terms
13456,13456,DURATION:  4 days
13459,13459,DURATION:  Long Term
13460,13460,DURATION:  Long term
13461,13461,DURATION:  1 year with possible extension
13463,13463,DURATION:  Long term
13464,13464,"DURATION:  Long term, with a three-month probation period."
13466,13466,DURATION:  Long term
13468,13468,"DURATION:  4 years, with possibility of extension"
13469,13469,DURATION:  Long term
13470,13470,DURATION:  1 year
13472,13472,DURATION:  Long term
13474,13474,DURATION:  Long term
13476,13476,DURATION:  Long term
13478,13478,DURATION:  Permanent
13479,13479,DURATION:  3 months with possible extension.
13481,13481,DURATION:  6 months with possible extension
13482,13482,DURATION:  3 months with possible extension.
13483,13483,DURATION:  31 December 2013
13485,13485,DURATION:  Long term
13486,13486,"DURATION:  Long term, with 3 months probation period"
13487,13487,"DURATION:  Yearly, renewable"
13488,13488,DURATION:  Permanent
13494,13494,DURATION:  1 year contract with 3 months probation period and the
13496,13496,DURATION:  Long term
13497,13497,DURATION:  Long term
13499,13499,"DURATION:  6 months, with possible extension"
13500,13500,DURATION:  Long term
13501,13501,DURATION:  Long term
13504,13504,DURATION:  Long term
13505,13505,DURATION:  Temporary (1 year)
13508,13508,DURATION:  Long-term
13510,13510,DURATION:  Long term
13512,13512,DURATION:  Permanent
13513,13513,DURATION:  Long Term
13514,13514,DURATION:  Full time
13515,13515,DURATION:  Long term
13516,13516,DURATION:  Long Term
13517,13517,"DURATION:  Permanent, with three months probation period"
13521,13521,DURATION:  Long term
13523,13523,DURATION:  Long term
13526,13526,DURATION:  Long term
13527,13527,DURATION:  Long term
13528,13528,DURATION:  3 months probation with a possible long term extension
13529,13529,DURATION:  Long term
13530,13530,DURATION:  Long term
13531,13531,"DURATION:  Long-term, with 3 months probation period."
13533,13533,DURATION:  Long term
13534,13534,DURATION:  Permanent
13535,13535,DURATION:  Long term
13536,13536,DURATION:  Long term
13537,13537,DURATION:  Long term
13538,13538,DURATION:  Permanent
13539,13539,DURATION:  Long term
13542,13542,DURATION:  Long-term
13543,13543,DURATION:  Indefinite terms
13544,13544,DURATION:  Long term
13546,13546,DURATION:  Long term
13547,13547,DURATION:  Long-term
13548,13548,DURATION:  Long term
13551,13551,DURATION:  Long Term
13552,13552,"DURATION:  Long term, with 3 months probation period"
13554,13554,DURATION:  Long term
13555,13555,DURATION:  Long term
13556,13556,DURATION:  Long Term
13557,13557,DURATION:  Long Term
13558,13558,DURATION:  Long Term
13561,13561,DURATION:  Permanent
13563,13563,DURATION:  Long term
13564,13564,DURATION:  ASAP
13565,13565,DURATION:  Long term
13566,13566,"DURATION:  Permanent, with 3 months probation period."
13567,13567,DURATION:  Long Term
13568,13568,"DURATION:  Long-term, with 3 months probation period."
13569,13569,"DURATION:  Long-term, with 3 months probation period."
13570,13570,DURATION:  Long term
13571,13571,DURATION:  Long-term
13572,13572,DURATION:  Long term
13573,13573,DURATION:  Permanent with 3 months probation period
13574,13574,DURATION:  Permanent
13576,13576,DURATION:  Permanent
13578,13578,DURATION:  Permanent
13579,13579,DURATION:  Permanent
13580,13580,DURATION:  Permanent
13582,13582,DURATION:  Long term
13583,13583,DURATION:  Long term
13587,13587,DURATION:  Indefinite terms
13589,13589,DURATION:  Permanent
13590,13590,"DURATION:  Long term, with probation period."
13592,13592,"DURATION:  Permanent, with 3 months probation period."
13594,13594,DURATION:  Permanent
13595,13595,DURATION:  3 months probationary period with possibility for extension as
13597,13597,DURATION:  Long Term
13598,13598,DURATION:  3 months probationary period with possibility of extension as
13600,13600,DURATION:  Long Term
13601,13601,DURATION:  Permanent
13602,13602,"DURATION:  Long-term, with 3 months probation period."
13603,13603,DURATION:  Permanent
13604,13604,"DURATION:  Long term, with 3 months probation period."
13606,13606,DURATION:  Permanent
13611,13611,"DURATION:  Long term, with 3 months probation period"
13614,13614,DURATION:  Permanent
13617,13617,DURATION:  Long term
13618,13618,DURATION:  Permanent
13619,13619,DURATION:  Long term
13620,13620,"DURATION:  Long term, with 3 months probation period."
13621,13621,"DURATION:  Long term, with 3 months probation period."
13622,13622,"DURATION:  Long term, with 3 months probation period."
13623,13623,DURATION:  Long Term
13624,13624,DURATION:  2 years
13625,13625,DURATION:  Long term
13627,13627,DURATION:  Indefinite
13628,13628,DURATION:  Long term
13631,13631,DURATION:  Long term
13634,13634,DURATION:  Permanent
13635,13635,"DURATION:  Long term, with 3 months probation period"
13636,13636,DURATION:  Indefinite
13638,13638,DURATION:  Long Term
13640,13640,"DURATION:  Permanent, with 3 months probation period."
13642,13642,"DURATION:  2 years, extendable based on need"
13643,13643,"DURATION:  Monthly contract, renewable"
13644,13644,DURATION:  Permanent
13646,13646,"DURATION:  Long term, with 3 months probation period."
13647,13647,DURATION:  Long term
13648,13648,"DURATION:  Permanent, with 3 months probation period"
13650,13650,DURATION:  Tentatively 10-15 working days per month
13652,13652,DURATION:  Long term
13655,13655,DURATION:  Long term
13658,13658,DURATION:  Long Term
13660,13660,DURATION:  Long term
13661,13661,DURATION:  Long Term
13662,13662,DURATION:  7 months
13663,13663,DURATION:  Long term
13664,13664,DURATION:  Long Term
13665,13665,DURATION:  2 years
13667,13667,DURATION:  Long term
13670,13670,DURATION:  Permanent
13672,13672,DURATION:  Long term
13673,13673,DURATION:  Long term
13674,13674,DURATION:  Long Term
13675,13675,DURATION:  Long term
13676,13676,"DURATION:  Long term, with 2 months probation period"
13677,13677,"DURATION:  Long-term, with 3 months probation period."
13678,13678,DURATION:  Long Term
13680,13680,DURATION:  Long term
13683,13683,DURATION:  Full time
13684,13684,DURATION:  Long term
13685,13685,DURATION:  Long term
13688,13688,DURATION:  Long term
13689,13689,DURATION:  Long term
13690,13690,DURATION:  Full time
13691,13691,DURATION:  Long-term
13693,13693,"DURATION:  Permanent, with 3 months probation period."
13694,13694,DURATION:  Long term
13699,13699,DURATION:  Permanent
13703,13703,"DURATION:  Long term, with 3 months probation period"
13704,13704,DURATION:  Long term
13708,13708,DURATION:  Full time
13710,13710,"DURATION:  Permanent, with probation period"
13711,13711,DURATION:  Permanent
13712,13712,DURATION:  Full time
13713,13713,DURATION:  7 months
13714,13714,DURATION:  Long term
13715,13715,DURATION:  Long term
13716,13716,DURATION:  Long term
13718,13718,DURATION:  Long term
13720,13720,DURATION:  Long term
13721,13721,DURATION:  Long term
13722,13722,DURATION:  Long term
13723,13723,DURATION:  Long-term
13724,13724,DURATION:  Permanent
13725,13725,"DURATION:  Long-term, with 3 months probation period."
13726,13726,DURATION:  2 years
13727,13727,DURATION:  Long-term
13729,13729,DURATION:  Long term
13731,13731,DURATION:  Permanent
13732,13732,DURATION:  Long term
13734,13734,DURATION:  Permanent
13735,13735,DURATION:  Long term
13738,13738,DURATION:  2 months
13739,13739,"DURATION:  Long term, with 3 months probation period"
13740,13740,DURATION:  Long term
13744,13744,DURATION:  Long-term
13745,13745,DURATION:  Long term
13746,13746,"DURATION:  Long-term, with 3 months probation period."
13754,13754,DURATION:  Long-term
13755,13755,DURATION:  1 year
13757,13757,DURATION:  Long-term
13759,13759,"DURATION:  Long-term, with 3 months probation period."
13760,13760,"DURATION:  Long term, with 3 months probation period"
13761,13761,DURATION:  Long Term
13762,13762,DURATION:  Long term
13765,13765,DURATION:  Long term (with 3 months probation period)
13766,13766,"DURATION:  Long term, with 3 months probation period."
13767,13767,DURATION:  Long term
13771,13771,DURATION:  Long term
13773,13773,"DURATION:  Long term, with 3 months probation period."
13778,13778,DURATION:  Long term
13781,13781,DURATION:  Temporary (1 year)
13783,13783,DURATION:  6 months
13785,13785,DURATION:  12 months
13787,13787,DURATION:  Long Term
13790,13790,"DURATION:  Long-term, with 3 months probation period"
13794,13794,DURATION:  Indefinite terms
13795,13795,"DURATION:  Long-term, with 3 months probation period."
13799,13799,DURATION:  Short-term
13802,13802,DURATION:  Long term
13805,13805,DURATION:  Long term
13806,13806,DURATION:  Indefinite terms
13807,13807,DURATION:  Long term
13809,13809,DURATION:  Long term
13815,13815,"DURATION:  3 semesters, where the 2nd semester is in one of the"
13818,13818,DURATION:  National Short-term Position initially & Potential Future
13822,13822,"DURATION:  Long term, with 3 months probation period."
13823,13823,DURATION:  Long term
13824,13824,DURATION:  Long term
13825,13825,DURATION:  Long term
13826,13826,DURATION:  Long term
13827,13827,DURATION:  Long term
13828,13828,DURATION:  1 year with possible extension
13829,13829,"DURATION:  One year, on replacement capacity (with possibility for"
13831,13831,DURATION:  Long term
13833,13833,DURATION:  2 years
13834,13834,DURATION:  1 year
13835,13835,DURATION:  1 year with possible extension
13836,13836,"DURATION:  Permanent, with 3 months probation period"
13839,13839,"DURATION:  Long term, with 2 months probation period."
13841,13841,DURATION:  Long Term
13844,13844,DURATION:  Long Term
13845,13845,"DURATION:  Long-term, with 3 months probation period"
13847,13847,DURATION:  Long term with 3 month probation period.
13848,13848,DURATION:  Long term
13849,13849,DURATION:  Permanent
13850,13850,"DURATION:  Permanent, with 3 months probation period"
13852,13852,DURATION:  Limited Term (6 months)
13854,13854,DURATION:  Long term with 2 months probation period
13855,13855,DURATION:  Long term
13856,13856,DURATION:  Long term
13857,13857,DURATION:  2 months
13861,13861,DURATION:  Long term
13862,13862,DURATION:  Long term
13864,13864,"DURATION:  Long term, with 3 months probation period"
13865,13865,DURATION:  9 months with 1 month probation period
13867,13867,DURATION:  Long term
13868,13868,"DURATION:  Permanent, with 3 months probation period"
13870,13870,"DURATION:  4 years, with possibility of extension"
13873,13873,DURATION:  Long term
13874,13874,DURATION:  Permanent
13875,13875,DURATION:  Permanent
13876,13876,DURATION:  Long-term
13877,13877,"DURATION:  1 year, renewable"
13879,13879,DURATION:  Permanent
13880,13880,DURATION:  Fixed-Term appointment for 1 year (with possibility of
13882,13882,DURATION:  The contract with the Chief Executive Officer is signed for 5
13884,13884,DURATION:  6 months (with possible extension)
13885,13885,DURATION:  Permanent
13886,13886,DURATION:  Long term
13887,13887,"DURATION:  Permanent, with 3 months probation period."
