,JobpostID,Title
9800,9800,TITLE:  Executive Assistant
9801,9801,TITLE:  Office Manager
9802,9802,"TITLE:  Personnel Management Specialist  Analyst, Personnel Management"
9803,9803,TITLE:  Marketing Intern
9804,9804,TITLE:  Environmental Consultant
9805,9805,TITLE:  Web Designer
9806,9806,"TITLE:  Merchandiser, Yerevan"
9807,9807,TITLE:  Corporate Affairs Trainee
9808,9808,"TITLE:  Senior Software Engineer, Deep Submicron Department"
9809,9809,TITLE:  Project Advisor
9810,9810,TITLE:  Software Developer
9811,9811,TITLE:  Product and Tour Manager
9812,9812,TITLE:  Child Welfare Advocacy Officer
9813,9813,"TITLE:  Senior QA Engineer, Deep Submicron Department"
9814,9814,TITLE:  Office/ HR Executive
9815,9815,"TITLE:  Head of Remuneration and Social programmes Division, Human"
9816,9816,TITLE:  Entry-Level C++ Engineer
9817,9817,TITLE:  Database Developer
9818,9818,TITLE:  Oracle Database Administrator
9819,9819,"TITLE:  Head of Recruitment and Records Management Division, Human"
9820,9820,TITLE:  Fundraiser
9821,9821,TITLE:  Medical Representative
9822,9822,TITLE:  Manager
9823,9823,TITLE:  Branch Manager
9824,9824,TITLE:  Software Engineer
9825,9825,TITLE:  Credit Specialist in Ararat Region
9826,9826,TITLE:  QA Engineer/ SG Virage
9827,9827,TITLE:  Licensed Chief Lawyer
9828,9828,TITLE:  Senior Specialist of Business Loans Department
9829,9829,TITLE:  IT Officer/ Network Administrator
9830,9830,TITLE:  Credit Officer
9831,9831,TITLE:  Leader of Archiving Group of the Operational Department
9832,9832,TITLE:  Medical Representative in Yerevan
9833,9833,TITLE:  Medical Representative
9834,9834,TITLE:  Head of Strategy and Business Development Department
9835,9835,TITLE:  Announcements Moderator
9836,9836,TITLE:  Pre-Seller
9837,9837,TITLE:  Regional Masters Programme in Human Rights and Democratization
9838,9838,TITLE:  Database Developer/ Data Analyst
9839,9839,TITLE:  Human Resources Manager
9840,9840,TITLE:  Teller in Vedi Branch
9841,9841,TITLE:  Volunteer Registration & Request Process
9842,9842,TITLE:  Branch Manager
9843,9843,TITLE:  First Deputy of Executive Board Chairman/ Financial Director
9844,9844,TITLE:  Credit Officer
9845,9845,TITLE:  Monitoring Specialist
9846,9846,TITLE:  Database Specialist
9847,9847,TITLE:  Business Consultant
9848,9848,TITLE:  Loan Specialist
9849,9849,TITLE:  Accountant
9850,9850,TITLE:  Market Risks Senior Specialist
9851,9851,TITLE:  Accountant
9852,9852,TITLE:  Lawyer
9853,9853,TITLE:  Project Manager
9854,9854,TITLE:  Maintenance Supervisor
9855,9855,TITLE:  IT Project Manager
9856,9856,TITLE:  Risk Management Center Loan Monitoring Specialist
9857,9857,TITLE:  Brand Manager
9858,9858,TITLE:  Problem Loans Officer
9859,9859,TITLE:  Accountant
9860,9860,TITLE:  Trainer for conducting training for local Sub Recipient NGOs
9861,9861,TITLE:  Senior Software Developer
9862,9862,TITLE:  Senior Java Developer
9863,9863,TITLE:  Innovations and Quality Unit Specialist
9864,9864,"TITLE:  Client Relationship Management Group Specialist, Development"
9865,9865,TITLE:  Marketing/ Sales Specialist
9866,9866,TITLE:  Product Leader
9867,9867,TITLE:  Leading Specialist in Cash Operations Division
9868,9868,TITLE:  Sales Director in Peugeot Salon
9869,9869,TITLE:  Head of Commercial Department
9870,9870,TITLE:  Regional Masters Programme in Human Rights and Democratization
9871,9871,TITLE:  General Manager
9872,9872,TITLE:  ProCredit Young Banker Program
9873,9873,TITLE:  Corporate Client Manager
9874,9874,"TITLE:  Head of Banking Products and Methodology Department, Corporate"
9875,9875,"TITLE:  Credit Analyst in Transaction Structuring Division, Corporate"
9876,9876,TITLE:  Marketing Manager
9877,9877,TITLE:  Copywriter
9878,9878,TITLE:  Supply Chain Project Officer
9879,9879,TITLE:  Database Administrator
9880,9880,TITLE:  Branch Senior Cashier
9881,9881,TITLE:  Branch Operational Unit Teller
9882,9882,TITLE:  Manager of Road Transportation Department
9883,9883,TITLE:  Persian-Armenian Translator/ Interpreter
9884,9884,TITLE:  Taxpayer Services Advisor
9885,9885,"TITLE:  Marketing, Advertising and PR Director"
9886,9886,TITLE:  Logistics Manager
9887,9887,TITLE:  Tax Audit Advisor
9888,9888,TITLE:  Branch Manager
9889,9889,"TITLE:  Senior Configuration Management Engineer, Deep Submicron"
9890,9890,TITLE:  Shift Leader
9891,9891,TITLE:  Persian-Armenian Translator/ Interpreter
9892,9892,TITLE:  Customer Service Officer
9893,9893,TITLE:  Credit Risk Officer
9894,9894,TITLE:  Financial Analyst
9895,9895,TITLE:  Senior R&D Engineer I/ AMSG
9896,9896,TITLE:  System Administrator
9897,9897,TITLE:  Information Security Administrator
9898,9898,TITLE:  Senior PHP Developer
9899,9899,TITLE:  Accountant
9900,9900,TITLE:  Medical Representative in Yerevan
9901,9901,TITLE:  Legislative Specialist
9902,9902,TITLE:  Training Specialist
9903,9903,TITLE:  Institutional Development Specialist
9904,9904,TITLE:  Project/ Quality Manager in the Sphere of Aircraft Manufacturing
9905,9905,TITLE:  Receptionist/ Administrative Assistant
9906,9906,"TITLE:  PIU Component: ""Fruit Armenia"" (FA) Executive Director"
9907,9907,TITLE:  Financial Manager
9908,9908,TITLE:  Logistics Department Manager
9909,9909,TITLE:  Credit Officer in Armavir Branch
9910,9910,TITLE:  Graphic Designer
9911,9911,TITLE:  Chief Accountant
9912,9912,TITLE:  Credit Officer in Abovyan Branch
9913,9913,TITLE:  Credit Officer in Artashat Branch
9914,9914,TITLE:  Credit Officer in Charentsavan Branch
9915,9915,TITLE:  Credit Officer in Yerevan
9916,9916,TITLE:  Audit Assistant
9917,9917,TITLE:  Mathematician
9918,9918,TITLE:  SEO Assistant/ Link Builder
9919,9919,TITLE:  Information Security Officer
9920,9920,TITLE:  R&D Engineer II/ SG Virage
9921,9921,TITLE:  Account Supervisor
9922,9922,TITLE:  Marketing Coordinator/ Project Manager
9923,9923,TITLE:  Public Relations Assistant
9924,9924,TITLE:  Area Retail Sales Supervisor
9925,9925,TITLE:  Property and Procurement Manager
9926,9926,TITLE:  Business Development Manager
9927,9927,TITLE:  Medical Representative in Yerevan
9928,9928,TITLE:  PHP Software Developer
9929,9929,TITLE:  Designer
9930,9930,TITLE:  SQA Engineer
9931,9931,TITLE:  Marketing Manager
9932,9932,TITLE:  Program Specialist
9933,9933,TITLE:  Roaming Specialist
9934,9934,TITLE:  Sales/ Business Development Specialist
9935,9935,TITLE:  Sales Manager in Food & Beverage Sector
9936,9936,TITLE:  Chief Accountant
9937,9937,TITLE:  Assistant Underwriter
9938,9938,TITLE:  Web/ Graphic Designer
9939,9939,TITLE:  Software Development Engineer
9940,9940,TITLE:  Carrier Relations Manager
9941,9941,TITLE:  Chief Specialist of Business Planning Division
9942,9942,TITLE:  PIU Value Chain Development Coordinator
9943,9943,TITLE:  Research Officer
9944,9944,TITLE:  Java Developer
9945,9945,TITLE:  .NET Senior Developer C#
9946,9946,TITLE:  Learning Coach
9947,9947,TITLE:  Adobe Flash (AS2/AS3) Developer
9948,9948,TITLE:  Qualitative Experts/ Field Researchers
9949,9949,TITLE:  Program Officer
9950,9950,TITLE:  Logistics Specialist
9951,9951,TITLE:  Community Mobilization Officer
9952,9952,TITLE:  CAD Engineer II/ SG Virage
9953,9953,TITLE:  Chief Specialist of Financial Reporting Division
9954,9954,TITLE:  Senior .NET Developer
9955,9955,TITLE:  PMU Director
9956,9956,TITLE:  QT/ Symbian Developer
9957,9957,TITLE:  Doctor/ Expert
9958,9958,TITLE:  Administrative Assistant
9959,9959,TITLE:  Credit Specialist
9960,9960,TITLE:  Medical Representative
9961,9961,TITLE:  Project Manager
9962,9962,TITLE:  Junior Specialist in Claims Department
9963,9963,TITLE:  IT Senior Officer/ AS-Bank Application Administrator
9964,9964,"TITLE:  REC Caucasus Director (Representative of Armenia), Member of"
9965,9965,TITLE:  IT Engineer
9966,9966,TITLE:  QA Intern/ SG Virage
9967,9967,"TITLE:  Auditor, Internal Audit Department"
9968,9968,TITLE:  Systems Engineer
9969,9969,"TITLE:  Economist-Researcher, Economic Research Department"
9970,9970,TITLE:  PR Manager
9971,9971,"TITLE:  Economist, Economic Research Department"
9972,9972,TITLE:  C++ Senior Software Developer
9973,9973,TITLE:  Network Administrator
9974,9974,TITLE:  International Sales Manager
9975,9975,TITLE:  Receptionist
9976,9976,TITLE:  Senior Database Developer
9977,9977,TITLE:  Front Desk Supervisor
9978,9978,TITLE:  Workshop for Practicing Journalists
9979,9979,TITLE:  Workshop for Future Journalists
9980,9980,TITLE:  Head of International Operators Interconnection Division
9981,9981,TITLE:  Personal Assistant  for Country Director
9982,9982,TITLE:  Sales Representative
9983,9983,TITLE:  Credit  Risk Specialist
9984,9984,TITLE:  Medical Representative
9985,9985,TITLE:  Customer Service Office (CSO) Manager in Kapan Branch
9986,9986,TITLE:  Procurement Officer
9987,9987,TITLE:  Sales and Marketing Representative
9988,9988,TITLE:  Brand Manager
9989,9989,TITLE:  Legal Assistant
9990,9990,TITLE:  Chief Operating Officer (COO)
9991,9991,TITLE:  Office Manager
9992,9992,TITLE:  Internal Control Department Manager
9993,9993,TITLE:  Senior Software Engineer
9994,9994,TITLE:  Credit Specialist in Administration of Underwriting of Consumer
9995,9995,TITLE:  Stockman
9996,9996,TITLE:  Layout Engineer/ SG Virage
9997,9997,TITLE:  MBA (Master of Business Administration) and BA (Equivalent to
9998,9998,TITLE:  Small and Medium Business Credit Officer
9999,9999,TITLE:  Head of Small Business Department
10000,10000,TITLE:  Marketing Manager
10001,10001,TITLE:  Social Games Product Manager
10002,10002,TITLE:  Secretary-Assistant to the Chairman
10003,10003,"TITLE:  Senior Software Engineer, Deep Submicron Department"
10004,10004,TITLE:  Project Assistant
10005,10005,"TITLE:  Senior QA Engineer, Deep Submicron Department"
10006,10006,TITLE:  Senior Java Developer
10007,10007,TITLE:  C/C++ Software Developer
10008,10008,TITLE:  Category Manager
10009,10009,TITLE:  Objective C Developer
10010,10010,TITLE:  Chief Accountant
10011,10011,TITLE:  Legal Advisor
10012,10012,TITLE:  Medical Representative
10013,10013,TITLE:  Second Publishing Graphic Designer
10014,10014,TITLE:  1C Software Operator
10015,10015,TITLE:  A/C Service Engineer
10016,10016,TITLE:  Building Manager
10017,10017,TITLE:  Head of Laboratory
10018,10018,TITLE:  Translator - Administrative Assistant
10019,10019,TITLE:  Senior ASP.Net Developer
10020,10020,TITLE:  MS SQL Developer
10021,10021,TITLE:  Quality Assurance Manager
10022,10022,TITLE:  QA Engineer
10023,10023,TITLE:  Technical Manager
10024,10024,TITLE:  Head of Small and Medium Business Group (Regions)
10025,10025,TITLE:  Head of Small and Medium Business Division
10026,10026,TITLE:  Finance Controller
10027,10027,TITLE:  Senior Software Developer
10028,10028,TITLE:  Senior Program Manager
10029,10029,TITLE:  Associate Finance and Administration Officer
10030,10030,TITLE:  Project Assistant
10031,10031,TITLE:  Business Support System Division Head
10032,10032,TITLE:  Medical Representative
10033,10033,TITLE:  Credit Specialist in Gyumri Branch
10034,10034,TITLE:  Hotline Operator
10035,10035,TITLE:  IT Auditor
10036,10036,TITLE:  Senior Procurement Officer/ Team Leader
10037,10037,TITLE:  Credit Officer
10038,10038,TITLE:  Loan Specialist
10039,10039,TITLE:  Senior Software Developer
10040,10040,TITLE:  Java Software Developer
10041,10041,TITLE:  Web Developer
10042,10042,TITLE:  Medical Representative
10043,10043,TITLE:  Head of Reception
10044,10044,TITLE:  Head of Sales and Distribution Channels Service
10045,10045,TITLE:  Dealer
10046,10046,TITLE:  PHP Senior Software Developer
10047,10047,TITLE:  Senior Flash Software Developer
10048,10048,TITLE:  Software Developer
10049,10049,TITLE:  Customer Service Representative/ Teller
10050,10050,TITLE:  Business Process Coordinator
10051,10051,TITLE:  Software Engineer/ QA
10052,10052,TITLE:  Service Manager
10053,10053,TITLE:  Administrative Assistant
10054,10054,TITLE:  Chief Operating Officer (COO)/ Deputy Country Director
10055,10055,TITLE:  United Nations Volunteer- Admin/ Programme Assistant
10056,10056,TITLE:  Heating System Sales Manager
10057,10057,TITLE:  Assistant Director
10058,10058,TITLE:  Management Information Systems Data Entry Consultant
10059,10059,TITLE:  Loan Controller
10060,10060,TITLE:  Brand Manager
10061,10061,TITLE:  Assistant in Accounting Department
10062,10062,TITLE:  Email Marketing Assistant
10063,10063,TITLE:  Store Manager
10064,10064,TITLE:  Business Center Manager
10065,10065,TITLE:  Service Manager
10066,10066,"TITLE:  Contractor/ Intern, Technology Development Department"
10067,10067,TITLE:  Receptionist/ Administrative Assistant
10068,10068,TITLE:  Independent Contractor-Persian Language
10069,10069,TITLE:  Sponsorship Assistant
10070,10070,TITLE:  PR and Communications Assistant
10071,10071,"TITLE:  Independent Contractor-Armenian, Russian Language"
10072,10072,TITLE:  Clinical Data Associate
10073,10073,TITLE:  Associate Finance and Administration Officer
10074,10074,TITLE:  Salesman
10075,10075,TITLE:  Senior Java Software Developer
10076,10076,TITLE:  Engineer/ Sales Manager
10077,10077,TITLE:  SCIBM Local Expert on Civil Engineering Issues
10078,10078,TITLE:  Salesman
10079,10079,"TITLE:  R&D Engineer, Senior II/ SEG"
10080,10080,TITLE:  PIU  Interpreter/ Translator
10081,10081,TITLE:  Lawyer
10082,10082,TITLE:  CEO Assistant
10083,10083,TITLE:  Geologist
10084,10084,TITLE:  After Sales Engineer
10085,10085,"TITLE:  R&D Engineer, Senior I/ AMSG"
10086,10086,TITLE:  Deputy Franchise Director
10087,10087,TITLE:  Medical Representative
10088,10088,TITLE:  Marketing Manager
10089,10089,TITLE:  Sales Manager/ Marketing Coordinator
10090,10090,TITLE:  Member of Technical Staff (Software Engineer)
10091,10091,TITLE:  Software QA Engineer
10092,10092,TITLE:  Sales Manager/ Preseller
10093,10093,TITLE:  HR Manager
10094,10094,TITLE:  Senior Software Developer
10095,10095,TITLE:  Office Administrator/ Country Director Assistant
10096,10096,TITLE:  Specialist of Commercial Affairs Department
10097,10097,TITLE:  Test Team Manager
10098,10098,TITLE:  User Experience Specialist
10099,10099,TITLE:  Sales and Service Specialist
10100,10100,"TITLE:  HR Representative, II"
10101,10101,TITLE:  SW Engineer/ SG Virage
10102,10102,TITLE:  Senior PHP Developer
10103,10103,"TITLE:  Reporting Unit Specialist, Financial Department"
10104,10104,TITLE:  Security Guard
10105,10105,TITLE:  Assistant Protection Officer
10106,10106,"TITLE:  Loan Specialist, Vanadzor Branch"
10107,10107,TITLE:  Procurement and Logistics Manager
10108,10108,TITLE:  IT Support Specialist
10109,10109,TITLE:  Community Nurse
10110,10110,TITLE:  Help Desk Senior Specialist
10111,10111,TITLE:  Software Developer
10112,10112,TITLE:  Sales Consultant
10113,10113,TITLE:  Finance Officer
10114,10114,TITLE:  Call Center Specialist
10115,10115,TITLE:  PHP and MySQL Developer
10116,10116,TITLE:  Sales Manager/ Preseller
10117,10117,TITLE:  Cashier
10118,10118,TITLE:  Manager of Road Transportation Department
10119,10119,"TITLE:  Senior QA Engineer, Validation Department"
10120,10120,TITLE:  IT Manager on Franchise
10121,10121,TITLE:  SW Engineer/ SG Virage
10122,10122,TITLE:  MBA (Master of Business Administration) and BA (Equivalent to
10123,10123,TITLE:  Software Quality Assurance Engineer
10124,10124,TITLE:  Junior Technical Support Specialist
10125,10125,TITLE:  Program Assistant
10126,10126,TITLE:  K-Class
10127,10127,TITLE:  Product Leader for Corporate Business Development Department
10128,10128,TITLE:  Deputy Chief Accountant
10129,10129,TITLE:  Technical Manager
10130,10130,TITLE:  Specialist of the Corporate Operations Department
10131,10131,TITLE:  DBA/ MS SQL Developer
10132,10132,TITLE:  Administrative Assistant/ Database Operator
10133,10133,TITLE:  Damage Appraiser
10134,10134,TITLE:  Fraud and Revenue Assurance Analyst
10135,10135,TITLE:  Chief Specialist of Internal Banking Operations Department/
10136,10136,TITLE:  Outdoor Advertising Designer
10137,10137,TITLE:  Translator/ Administrative Assistant
10138,10138,TITLE:  Claims Adjuster
10139,10139,TITLE:  Pre-seller
10140,10140,TITLE:  Chinese Language Specialist
10141,10141,TITLE:  Marketing Project Coordinator
10142,10142,TITLE:  Marketing Project Assistant
10143,10143,TITLE:  Accounting Manager/ Chief Accountant
10144,10144,"TITLE:  Chief Specialist of Monitoring Division, Department of Banking"
10145,10145,TITLE:  Medical Representative
10146,10146,TITLE:  Regional KAM
10147,10147,TITLE:  Medical Representative
10148,10148,TITLE:  Chief Accountant
10149,10149,TITLE:  CEO
10150,10150,TITLE:  Bank Chief Economic Analyst
10151,10151,"TITLE:  Chief Specialist, Division of Bank Operations Monitoring"
10152,10152,TITLE:  Senior Software Developer
10153,10153,TITLE:  Lawyer
10154,10154,TITLE:  Assistant in Accounting Department
10155,10155,TITLE:  Senior Quality Assurance Engineer
10156,10156,TITLE:  Internal Communication Specialist
10157,10157,TITLE:  Portfolio Management Specialist
10158,10158,"TITLE:  Merchandiser, Yerevan"
10159,10159,TITLE:  Fashion Marketer
10160,10160,TITLE:  Collateral Appraiser
10161,10161,TITLE:  Credit Officer
10162,10162,TITLE:  Transformational Development Facilitator
